threshold,precision,yawn_recall,non_yawn_specificity,f1,balanced_accuracy,tp,fp,tn,fn
0.8749999999999999,0.9776119402985075,0.8618421052631579,0.9976744186046511,0.916083916083916,0.9297582619339044,262,6,2574,42
0.8799999999999999,0.981203007518797,0.8585526315789473,0.998062015503876,0.9157894736842105,0.9283073235414117,261,5,2575,43
0.8849999999999999,0.9847908745247148,0.8519736842105263,0.9984496124031008,0.9135802469135802,0.9252116483068136,259,4,2576,45
0.8899999999999999,0.9923076923076923,0.8486842105263158,0.9992248062015504,0.9148936170212766,0.9239545083639331,258,2,2578,46
0.8949999999999999,0.9961240310077519,0.8453947368421053,0.9996124031007751,0.9145907473309609,0.9225035699714402,257,1,2579,47
0.8999999999999999,0.9961240310077519,0.8453947368421053,0.9996124031007751,0.9145907473309609,0.9225035699714402,257,1,2579,47
0.9049999999999999,0.9961089494163424,0.8421052631578947,0.9996124031007751,0.9126559714795008,0.9208588331293349,256,1,2579,48
0.9099999999999999,0.9961089494163424,0.8421052631578947,0.9996124031007751,0.9126559714795008,0.9208588331293349,256,1,2579,48
0.9149999999999999,0.996078431372549,0.8355263157894737,0.9996124031007751,0.9087656529516995,0.9175693594451244,254,1,2579,50
0.9199999999999998,0.9960629921259843,0.8322368421052632,0.9996124031007751,0.9068100358422939,0.9159246226030191,253,1,2579,51
0.9249999999999998,0.996,0.819078947368421,0.9996124031007751,0.8989169675090252,0.9093456752345981,249,1,2579,55
0.9299999999999998,0.9959839357429718,0.8157894736842105,0.9996124031007751,0.8969258589511754,0.9077009383924928,248,1,2579,56
0.9349999999999998,0.9959677419354839,0.8125,0.9996124031007751,0.894927536231884,0.9060562015503876,247,1,2579,57
0.9399999999999998,0.9959183673469387,0.8026315789473685,0.9996124031007751,0.8888888888888888,0.9011219910240718,244,1,2579,60
0.9449999999999998,0.9958677685950413,0.7927631578947368,0.9996124031007751,0.8827838827838828,0.896187780497756,241,1,2579,63
0.9499999999999998,0.99581589958159,0.7828947368421053,0.9996124031007751,0.8766114180478822,0.8912535699714402,238,1,2579,66
0.9549999999999998,0.9957081545064378,0.7631578947368421,0.9996124031007751,0.8640595903165736,0.8813851489188087,232,1,2579,72
0.9599999999999999,0.9955947136563876,0.743421052631579,0.9996124031007751,0.8512241054613936,0.8715167278661771,226,1,2579,78
0.9649999999999999,0.9955156950672646,0.7302631578947368,0.9996124031007751,0.842504743833017,0.864937780497756,222,1,2579,82
0.9699999999999999,0.9954128440366973,0.7138157894736842,0.9996124031007751,0.8314176245210728,0.8567140962872297,217,1,2579,87
0.9749999999999999,0.9950980392156863,0.6677631578947368,0.9996124031007751,0.7992125984251969,0.833687780497756,203,1,2579,101
0.9799999999999999,1.0,0.625,1.0,0.7692307692307693,0.8125,190,0,2580,114
0.9849999999999999,1.0,0.5493421052631579,1.0,0.7091295116772823,0.774671052631579,167,0,2580,137
0.9899999999999999,1.0,0.45394736842105265,1.0,0.6244343891402715,0.7269736842105263,138,0,2580,166
